paper_id,material_base,pa6_pct,glass_fiber_pct,graphite_pct,mos2_pct,pa66_pct,other_ingredients,other_ingredients_wt_pct,load_N,speed_ms,distance_m,PV_factor,counterface,test_type,environment,humidity_pct,temperature_C,fabrication,COF,wear_rate_mm3Nm,wear_volume_mm3,mass_loss_mg,contact_temp_C,source_doi,extraction_method,confidence,notes,date_added
LI2024,PA66,0,33,0,0,67,,,1.2,0.1,7200,4,PA6,PoD,dry,,25,injection,0.35,2.6e-6,,,,10.1007/s11249-024-01941-6,bar_chart,medium,Self-mated PA66+33%GF contact,2026-09-01
LI2024,PA66,0,33,0,0,67,,,3.9,0.1,7200,6,PA6,PoD,dry,,25,injection,0.35,1.9e-6,,,,10.1007/s11249-024-01941-6,bar_chart,medium,Self-mated PA66+33%GF contact,2026-09-01
LI2024,PA66,0,33,0,0,67,,,1.2,0.5,36000,20,PA6,PoD,dry,,25,injection,0.42,1.5e-6,,,,10.1007/s11249-024-01941-6,bar_chart,medium,Self-mated PA66+33%GF contact,2026-09-01
LI2024,PA66,0,33,0,0,67,,,3.9,0.5,36000,30,PA6,PoD,dry,,25,injection,0.34,4.1e-6,,,,10.1007/s11249-024-01941-6,bar_chart,medium,Self-mated PA66+33%GF contact,2026-09-01
LI2024,PA66,0,33,0,0,67,,,1.2,0.1,7200,4,PA6,PoD,lubricated,,25,injection,0.12,4.3e-7,,,,10.1007/s11249-024-01941-6,bar_chart,medium,Self-mated PA66+33%GF contact; MOLYKOTE EM-50L grease,2026-09-01
LI2024,PA66,0,33,0,0,67,,,3.9,0.1,7200,6,PA6,PoD,lubricated,,25,injection,0.09,2.8e-7,,,,10.1007/s11249-024-01941-6,bar_chart,medium,Self-mated PA66+33%GF contact; MOLYKOTE EM-50L grease,2026-09-01
LI2024,PA66,0,33,0,0,67,,,1.2,0.5,36000,20,PA6,PoD,lubricated,,25,injection,0.10,3.0e-8,,,,10.1007/s11249-024-01941-6,bar_chart,medium,Self-mated PA66+33%GF contact; MOLYKOTE EM-50L grease,2026-09-01
LI2024,PA66,0,33,0,0,67,,,3.9,0.5,36000,30,PA6,PoD,lubricated,,25,injection,0.11,4.0e-8,,,,10.1007/s11249-024-01941-6,bar_chart,medium,Self-mated PA66+33%GF contact; MOLYKOTE EM-50L grease,2026-09-01
LORBER2025,PA6,99.5,0,0,0,,Antioxidant,0.5,,1,14400,,steel,PoD,dry,,25,injection,0.64,,,,,10.3144/expresspolymlett.2025.83,bar_chart,medium,Applied load 1 MPa; pin 4x4 mm; wear rate K = 0.73 x 10^-6 cm3,2026-09-01
LORBER2025,PA6,96.5,0,0,0,,Fusabond N416; Antioxidant,3; 0.5,,1,14400,,steel,PoD,dry,,25,injection,0.60,,,,,10.3144/expresspolymlett.2025.83,bar_chart,medium,Applied load 1 MPa; pin 4x4 mm; wear rate K = 0.89 x 10^-6 cm3,2026-09-01
LORBER2025,PA6,69.5,0,0,0,,Basalt fiber; Antioxidant,30; 0.5,,1,14400,,steel,PoD,dry,,25,injection,0.53,,,,,10.3144/expresspolymlett.2025.83,bar_chart,medium,Applied load 1 MPa; pin 4x4 mm; wear rate K = 0.29 x 10^-6 cm3,2026-09-01
LORBER2025,PA6,66.5,0,0,0,,Basalt fiber; Fusabond N416; Antioxidant,30; 3; 0.5,,1,14400,,steel,PoD,dry,,25,injection,0.50,,,,,10.3144/expresspolymlett.2025.83,bar_chart,medium,Applied load 1 MPa; pin 4x4 mm; wear rate K = 0.19 x 10^-6 cm3,2026-09-01
LORBER2025,PA6,51.5,0,0,0,,Basalt fiber; Fusabond N416; PTFE; Antioxidant,30; 3; 15; 0.5,,1,14400,,steel,PoD,dry,,25,injection,0.51,,,,,10.3144/expresspolymlett.2025.83,bar_chart,medium,Applied load 1 MPa; pin 4x4 mm; wear rate K = 0.08 x 10^-6 cm3,2026-09-01
LORBER2025,PA6,69.5,30,0,0,,Antioxidant,0.5,,1,14400,,steel,PoD,dry,,25,injection,0.47,,,,,10.3144/expresspolymlett.2025.83,bar_chart,medium,Applied load 1 MPa; pin 4x4 mm; wear rate K = 0.14 x 10^-6 cm3,2026-09-01
LORBER2025,PA6,66.5,30,0,0,,Fusabond N416; Antioxidant,3; 0.5,,1,14400,,steel,PoD,dry,,25,injection,0.46,,,,,10.3144/expresspolymlett.2025.83,bar_chart,medium,Applied load 1 MPa; pin 4x4 mm; wear rate K = 0.30 x 10^-6 cm3,2026-09-01
LORBER2025,PA6,51.5,30,0,0,,Fusabond N416; PTFE; Antioxidant,3; 15; 0.5,,1,14400,,steel,PoD,dry,,25,injection,0.51,,,,,10.3144/expresspolymlett.2025.83,bar_chart,medium,Applied load 1 MPa; pin 4x4 mm; wear rate K = 0.12 x 10^-6 cm3,2026-09-01
MAN2021,PA6,65,0,0,0,,continuous carbon fibre,35 vol%,8,0.5,,0.25,steel,PoD,dry,,,AM,0.37,0.42e-6,,,,10.1016/j.compositesb.2021.109332,table,high,Fibre orientation: Parallel (P); reported wear rate in 10^-6 mm3/Nm; 35 vol% CCF,2026-09-01
MAN2021,PA6,65,0,0,0,,continuous carbon fibre,35 vol%,16,0.5,,0.5,steel,PoD,dry,,,AM,0.49,2.08e-6,,,,10.1016/j.compositesb.2021.109332,table,high,Fibre orientation: Parallel (P); reported wear rate in 10^-6 mm3/Nm; 35 vol% CCF,2026-09-01
MAN2021,PA6,65,0,0,0,,continuous carbon fibre,35 vol%,32,0.5,,1.0,steel,PoD,dry,,,AM,0.53,2.31e-6,,,,10.1016/j.compositesb.2021.109332,table,high,Fibre orientation: Parallel (P); reported wear rate in 10^-6 mm3/Nm; 35 vol% CCF,2026-09-01
MAN2021,PA6,65,0,0,0,,continuous carbon fibre,35 vol%,8,0.5,,0.25,steel,PoD,dry,,,AM,0.31,0.66e-6,,,,10.1016/j.compositesb.2021.109332,table,high,Fibre orientation: Anti-parallel (AP); reported wear rate in 10^-6 mm3/Nm; 35 vol% CCF,2026-09-01
MYALSKI2020,PA6,100,0,0,0,,,40,0.1,250,,,cast-iron,,dry,,23,injection,0.15,,1.46,,,10.3390/polym12102264,table,high,As injected,2026-09-01
MYALSKI2020,PA6,99,0,0,0,,graphene oxide,1,40,0.1,250,,cast-iron,,dry,,,injection,0.07,,,1.20,,10.3390/polym12102264,table,high,As injected,2026-09-01
MYALSKI2020,PA6,90,0,0,0,,glassy carbon,10,40,0.1,250,,cast-iron,,dry,,,injection,0.13,,,1.68,,10.3390/polym12102264,table,high,As injected,2026-09-01
MYALSKI2020,PA6,90,0,0,0,,biocarbon,10,40,0.1,250,,cast-iron,,dry,,,injection,0.14,,,1.06,,10.3390/polym12102264,table,high,As injected,2026-09-01
MYALSKI2020,PA6,100,0,0,0,,,40,0.1,250,,,cast-iron,,dry,,23,injection,0.10,,3.40,,,10.3390/polym12102264,table,high,After heat treatment (250 C 10 min furnace cooled),2026-09-01
MYALSKI2020,PA6,99,0,0,0,,graphene oxide,1,40,0.1,250,,cast-iron,,dry,,,injection,0.06,,,3.46,,10.3390/polym12102264,table,high,After heat treatment (250 C 10 min furnace cooled),2026-09-01
MYALSKI2020,PA6,90,0,0,0,,glassy carbon,10,40,0.1,250,,cast-iron,,dry,,,injection,0.09,,,3.66,,10.3390/polym12102264,table,high,After heat treatment (250 C 10 min furnace cooled),2026-09-01
NANOZEOLITE2024,PA6,100,0,0,0,0,,,60,0.5,6000,,steel,PoD,dry,35,,extrusion,0.3,0.0000288,,,42,10.1016/j.triboint.2024.110455,mixed,medium,Neat PA6 baseline at 60 N,2026-09-01
NANOZEOLITE2024,PA6,97.5,0,0,0,0,nano-zeolite,2.5,60,0.5,6000,,steel,PoD,dry,35,,extrusion,0.24,0.0000197386,,,28,10.1016/j.triboint.2024.110455,table,high,Table 3 Test 1,2026-09-01
NANOZEOLITE2024,PA6,95,0,0,0,0,nano-zeolite,5,60,0.5,6000,,steel,PoD,dry,35,,extrusion,0.2,0.0000165692,,,24,10.1016/j.triboint.2024.110455,table,high,Table 3 Test 2,2026-09-01
NANOZEOLITE2024,PA6,92.5,0,0,0,0,nano-zeolite,7.5,60,0.5,6000,,steel,PoD,dry,35,,extrusion,0.33,0.0000226608,,,31,10.1016/j.triboint.2024.110455,table,high,Table 3 Test 3,2026-09-01
NANOZEOLITE2024,PA6,100,0,0,0,0,,,100,0.5,6000,,steel,PoD,dry,35,,extrusion,0.7,0.0000666,,,66,10.1016/j.triboint.2024.110455,mixed,medium,Neat PA6 baseline at 100 N,2026-09-01
NANOZEOLITE2024,PA6,97.5,0,0,0,0,nano-zeolite,2.5,100,0.5,6000,,steel,PoD,dry,35,,extrusion,0.51,0.0000327485,,,38,10.1016/j.triboint.2024.110455,table,high,Table 3 Test 4,2026-09-01
NANOZEOLITE2024,PA6,95,0,0,0,0,nano-zeolite,5,100,0.5,6000,,steel,PoD,dry,35,,extrusion,0.39,0.000028655,,,36,10.1016/j.triboint.2024.110455,table,high,Table 3 Test 5,2026-09-01
NANOZEOLITE2024,PA6,92.5,0,0,0,0,nano-zeolite,7.5,100,0.5,6000,,steel,PoD,dry,35,,extrusion,0.65,0.0000425439,,,42,10.1016/j.triboint.2024.110455,table,high,Table 3 Test 6,2026-09-01
NEIS2017a,PA6,100,0,0,0,0,,,4,0.4,25000,,steel,PoD,dry,40,24,injection,0.43,1.8e-5,,,33,10.1016/j.wear.2017.01.118,line_graph,medium,PA6 pin sliding against steel disc,2026-09-01
NEIS2017a,PA6,100,0,0,0,0,,,4,0.7,25000,,steel,PoD,dry,40,24,injection,0.43,1.6e-5,,,37,10.1016/j.wear.2017.01.118,line_graph,medium,PA6 pin sliding against steel disc,2026-09-01
NEIS2017a,PA6,100,0,0,0,0,,,4,1,25000,,steel,PoD,dry,40,24,injection,0.42,1.5e-5,,,41,10.1016/j.wear.2017.01.118,line_graph,medium,PA6 pin sliding against steel disc,2026-09-01
NEIS2017a,PA6,100,0,0,0,0,,,6,0.4,25000,,steel,PoD,dry,40,24,injection,0.44,1.1e-5,,,34,10.1016/j.wear.2017.01.118,line_graph,medium,PA6 pin sliding against steel disc,2026-09-01
NEIS2017a,PA6,100,0,0,0,0,,,6,0.7,25000,,steel,PoD,dry,40,24,injection,0.45,1.3e-5,,,40,10.1016/j.wear.2017.01.118,line_graph,medium,PA6 pin sliding against steel disc,2026-09-01
NEIS2017a,PA6,100,0,0,0,0,,,6,1,25000,,steel,PoD,dry,40,24,injection,0.43,1.3e-5,,,45,10.1016/j.wear.2017.01.118,line_graph,medium,PA6 pin sliding against steel disc,2026-09-01
NEIS2017a,PA6,100,0,0,0,0,,,8,0.4,25000,,steel,PoD,dry,40,24,injection,0.43,1.1e-5,,,37,10.1016/j.wear.2017.01.118,line_graph,medium,PA6 pin sliding against steel disc,2026-09-01
NEIS2017a,PA6,100,0,0,0,0,,,8,0.7,25000,,steel,PoD,dry,40,24,injection,0.42,1.7e-5,,,41,10.1016/j.wear.2017.01.118,line_graph,medium,PA6 pin sliding against steel disc,2026-09-01
NEIS2017a,PA6,100,0,0,0,0,,,8,1,25000,,steel,PoD,dry,40,24,injection,0.44,2e-5,,,47,10.1016/j.wear.2017.01.118,line_graph,medium,PA6 pin sliding against steel disc,2026-09-01
NEIS2017a,PA6,100,0,0,0,0,,,4,0.4,25000,,steel,PoD,dry,40,24,injection,0.98,5.55e-6,,,67,10.1016/j.wear.2017.01.118,mixed,high,Steel pin sliding against PA6 disc,2026-09-01
NEIS2017a,PA6,100,0,0,0,0,,,4,0.7,25000,,steel,PoD,dry,40,24,injection,1,6.8e-6,,,94,10.1016/j.wear.2017.01.118,mixed,medium,Steel pin sliding against PA6 disc,2026-09-01
NEIS2017a,PA6,100,0,0,0,0,,,4,1,25000,,steel,PoD,dry,40,24,injection,0.85,1.18e-5,,,117,10.1016/j.wear.2017.01.118,mixed,high,Steel pin sliding against PA6 disc,2026-09-01
NEIS2017a,PA6,100,0,0,0,0,,,6,0.4,25000,,steel,PoD,dry,40,24,injection,0.96,9.33e-6,,,87,10.1016/j.wear.2017.01.118,mixed,high,Steel pin sliding against PA6 disc,2026-09-01
NEIS2017a,PA6,100,0,0,0,0,,,6,0.7,25000,,steel,PoD,dry,40,24,injection,0.98,9e-6,,,122,10.1016/j.wear.2017.01.118,mixed,medium,Steel pin sliding against PA6 disc,2026-09-01
NEIS2017a,PA6,100,0,0,0,0,,,6,1,25000,,steel,PoD,dry,40,24,injection,0.87,9.93e-5,,,147,10.1016/j.wear.2017.01.118,mixed,high,Steel pin sliding against PA6 disc,2026-09-01
NEIS2017a,PA6,100,0,0,0,0,,,8,0.4,25000,,steel,PoD,dry,40,24,injection,0.99,3.75e-6,,,117,10.1016/j.wear.2017.01.118,mixed,high,Steel pin sliding against PA6 disc,2026-09-01
NEIS2017a,PA6,100,0,0,0,0,,,8,0.7,25000,,steel,PoD,dry,40,24,injection,0.96,5e-5,,,147,10.1016/j.wear.2017.01.118,mixed,medium,Steel pin sliding against PA6 disc,2026-09-01
NEIS2017a,PA6,100,0,0,0,0,,,8,1,25000,,steel,PoD,dry,40,24,injection,0.74,0.000121,,,160,10.1016/j.wear.2017.01.118,mixed,high,Steel pin sliding against PA6 disc,2026-09-01
NEIS2017a,PA6,100,0,0,0,0,,,4,0.4,50000,,PA6,PoD,dry,40,24,injection,0.92,1.7e-6,,,75,10.1016/j.wear.2017.01.118,mixed,high,Self-mated PA6/PA6; disc wear rate=2.45e-6 mm3/Nm,2026-09-01
NEIS2017a,PA6,100,0,0,0,0,,,4,0.7,50000,,PA6,PoD,dry,40,24,injection,1.09,1.95e-5,,,100,10.1016/j.wear.2017.01.118,mixed,high,Self-mated PA6/PA6; disc wear rate=4.73e-5 mm3/Nm,2026-09-01
NEIS2017a,PA6,100,0,0,0,0,,,6,0.4,50000,,PA6,PoD,dry,40,24,injection,0.77,1.2e-6,,,82,10.1016/j.wear.2017.01.118,mixed,high,Self-mated PA6/PA6; disc wear rate=2.0e-6 mm3/Nm,2026-09-01
NEIS2017a,PA6,100,0,0,0,0,,,8,0.4,50000,,PA6,PoD,dry,40,24,injection,0.81,1.1e-6,,,100,10.1016/j.wear.2017.01.118,mixed,high,Self-mated PA6/PA6; disc wear rate=1.8e-6 mm3/Nm,2026-09-01
NEIS2017b,PA6,100,0,0,0,0,,,300,1.4,,,steel,PoD,dry,,30,cast,0.511,,,0.0498,,10.1016/j.wear.2017.01.090,mixed,high,reported mass loss in g (0.0498 g),2026-09-01
NEIS2017b,PA6,97,0,0,0,0,solid lubricant,3,300,1.4,,,steel,PoD,dry,,30,cast,0.275,,,0.0019,,10.1016/j.wear.2017.01.090,mixed,high,special solid lubricant filler (TECAGLIDE Green ~3 wt%); reported mass loss in g (0.0019 g),2026-09-01
NEIS2017b,PA6,98,0,0,2,0,,,300,1.4,,,steel,PoD,dry,,30,cast,0.628,,,0.0740,,10.1016/j.wear.2017.01.090,mixed,high,TECAST T MO Black (~2 wt% MoS2); reported mass loss in g (0.0740 g),2026-09-01
NEIS2017b,PA6,97,0,0,0,0,solid lubricant,3,600,0.0042,,,steel,PoD,dry,,30,cast,0.22,,,,,10.1016/j.wear.2017.01.090,table,high,TECAGLIDE Green (~3 wt% solid lubricant); stick-slip test,2026-09-01
NEIS2017b,PA6,97,0,0,0,0,solid lubricant,3,500,0.0042,,,steel,PoD,dry,,30,cast,0.22,,,,,10.1016/j.wear.2017.01.090,table,high,TECAGLIDE Green (~3 wt% solid lubricant); stick-slip test,2026-09-01
NEIS2017b,PA6,97,0,0,0,0,solid lubricant,3,400,0.0042,,,steel,PoD,dry,,30,cast,0.23,,,,,10.1016/j.wear.2017.01.090,table,high,TECAGLIDE Green (~3 wt% solid lubricant); stick-slip test,2026-09-01
NEIS2017b,PA6,97,0,0,0,0,solid lubricant,3,300,0.0042,,,steel,PoD,dry,,30,cast,0.24,,,,,10.1016/j.wear.2017.01.090,table,high,TECAGLIDE Green (~3 wt% solid lubricant); stick-slip test,2026-09-01
NEIS2017b,PA6,97,0,0,0,0,solid lubricant,3,200,0.0042,,,steel,PoD,dry,,30,cast,0.23,,,,,10.1016/j.wear.2017.01.090,table,high,TECAGLIDE Green (~3 wt% solid lubricant); stick-slip test,2026-09-01
NEIS2017b,PA6,98,0,0,2,0,,,600,0.0042,,,steel,PoD,dry,,30,cast,0.38,,,,,10.1016/j.wear.2017.01.090,table,high,TECAST T MO Black (~2 wt% MoS2); stick-slip test,2026-09-01
NEIS2017b,PA6,98,0,0,2,0,,,500,0.0042,,,steel,PoD,dry,,30,cast,0.34,,,,,10.1016/j.wear.2017.01.090,table,high,TECAST T MO Black (~2 wt% MoS2); stick-slip test,2026-09-01
NEIS2017b,PA6,98,0,0,2,0,,,400,0.0042,,,steel,PoD,dry,,30,cast,0.32,,,,,10.1016/j.wear.2017.01.090,table,high,TECAST T MO Black (~2 wt% MoS2); stick-slip test,2026-09-01
NEIS2017b,PA6,98,0,0,2,0,,,300,0.0042,,,steel,PoD,dry,,30,cast,0.32,,,,,10.1016/j.wear.2017.01.090,table,high,TECAST T MO Black (~2 wt% MoS2); stick-slip test,2026-09-01
NEIS2017b,PA6,98,0,0,2,0,,,200,0.0042,,,steel,PoD,dry,,30,cast,0.35,,,,,10.1016/j.wear.2017.01.090,table,high,TECAST T MO Black (~2 wt% MoS2); stick-slip test,2026-09-01
OZSARIKAYA2025,PA66,0,0,0,0,100,,,20,0.4,,,steel,PoD,dry,,23,injection,0.2953,1.885e-10,,,,10.1016/j.mseb.2025.118016,table,high,,2026-09-01
OZSARIKAYA2025,PA66,0,0,0,0,100,,,20,0.8,,,steel,PoD,dry,,23,injection,0.3493,2.154e-10,,,,10.1016/j.mseb.2025.118016,table,high,,2026-09-01
PA6B2O32021,PA6,100,0,0,0,0,,,85,0.42,756,,steel,BoR,dry,,,cast,0.37,0.0000575,,,93.7,10.1016/j.porgcoat.2021.106528,mixed,high,pure MC PA6 coating; contact temperature from Table 1,2026-09-01
PA6B2O32021,PA6,95,0,0,0,0,other,5,85,0.42,756,,steel,BoR,dry,,,cast,0.26,0.0000115,,,50.3,10.1016/j.porgcoat.2021.106528,mixed,high,oil-loaded PUF microcapsules; contact temperature from Table 1,2026-09-01
PA6B2O32021,PA6,90,0,0,0,0,other,10,85,0.42,756,,steel,BoR,dry,,,cast,0.21,0.0000085,,,42.3,10.1016/j.porgcoat.2021.106528,mixed,medium,oil-loaded PUF microcapsules; COF and wear rate estimated from Fig 4b bar chart; contact temperature from Table 1,2026-09-01
PA6B2O32021,PA6,85,0,0,0,0,other,15,85,0.42,756,,steel,BoR,dry,,,cast,0.19,0.0000062,,,42.0,10.1016/j.porgcoat.2021.106528,mixed,medium,oil-loaded PUF microcapsules; COF and wear rate estimated from Fig 4b bar chart; contact temperature from Table 1,2026-09-01
PA6B2O32021,PA6,80,0,0,0,0,other,20,85,0.42,756,,steel,BoR,dry,,,cast,0.16,0.0000047,,,41.7,10.1016/j.porgcoat.2021.106528,mixed,high,oil-loaded PUF microcapsules; contact temperature from Table 1,2026-09-01
PA6B2O32021,PA6,70,0,0,0,0,other,30,85,0.42,756,,steel,BoR,dry,,,cast,0.15,0.0000065,,,43.0,10.1016/j.porgcoat.2021.106528,mixed,medium,oil-loaded PUF microcapsules; wear rate estimated from Fig 4b bar chart; contact temperature from Table 1,2026-09-01
PA6B2O32021,PA6,60,0,0,0,0,other,40,85,0.42,756,,steel,BoR,dry,,,cast,0.14,0.0000095,,,43.8,10.1016/j.porgcoat.2021.106528,mixed,medium,oil-loaded PUF microcapsules; wear rate estimated from Fig 4b bar chart; contact temperature from Table 1,2026-09-01
PA6PPS2015,PA6,100,0,0,0,0,,,10,1.0471975511965976,,,steel,PoD,dry,,,injection,0.515,0.000023,,,,10.1177/0892705712461516,line_graph,medium,speed in rpm; Converted from rpm to m/s using 20.0 mm disc diameter,2026-09-01
PA6PPS2015,PA6,90,0,0,0,0,PPS,10,1000,,,,steel,PoD,dry,,23,injection,0.485,,,,,10.1177/0892705712461516,line_graph,medium,speed in rpm,2026-09-01
PA6SiC2020,PA6,100,0,0,0,,,,5,,1000,,steel,PoD,dry,44,28,injection,0.32,0.0072,,,,10.1016/j.dib.2020.105662,bar_chart,high,Wear rate reported in axis as x10^3 mm3/Nm,2026-09-01
PA6SiC2020,PA6,100,0,0,0,,,,10,,1000,,steel,PoD,dry,44,28,injection,0.35,0.0074,,,,10.1016/j.dib.2020.105662,bar_chart,high,Wear rate reported in axis as x10^3 mm3/Nm,2026-09-01
PA6SiC2020,PA6,100,0,0,0,,,,20,,1000,,steel,PoD,dry,44,28,injection,0.37,0.0076,,,,10.1016/j.dib.2020.105662,bar_chart,high,Wear rate reported in axis as x10^3 mm3/Nm,2026-09-01
PA6SiC2020,PA6,100,0,0,0,,,,30,,1000,,steel,PoD,dry,44,28,injection,0.39,0.0078,,,,10.1016/j.dib.2020.105662,bar_chart,high,Wear rate reported in axis as x10^3 mm3/Nm,2026-09-01
PA6SiC2020,PA6,95,0,0,0,,SiC,5,5,,1000,,steel,PoD,dry,44,28,injection,0.32,0.0064,,,,10.1016/j.dib.2020.105662,bar_chart,high,Wear rate reported in axis as x10^3 mm3/Nm,2026-09-01
PA6SiC2020,PA6,95,0,0,0,,SiC,5,10,,1000,,steel,PoD,dry,44,28,injection,0.33,0.0066,,,,10.1016/j.dib.2020.105662,bar_chart,high,Wear rate reported in axis as x10^3 mm3/Nm,2026-09-01
PA6SiC2020,PA6,95,0,0,0,,SiC,5,20,,1000,,steel,PoD,dry,44,28,injection,0.31,0.0062,,,,10.1016/j.dib.2020.105662,bar_chart,high,Wear rate reported in axis as x10^3 mm3/Nm,2026-09-01
PA6SiC2020,PA6,95,0,0,0,,SiC,5,30,,1000,,steel,PoD,dry,44,28,injection,0.34,0.007,,,,10.1016/j.dib.2020.105662,bar_chart,high,Wear rate reported in axis as x10^3 mm3/Nm,2026-09-01
PA6SiC2020,PA6,90,0,0,0,,SiC,10,5,,1000,,steel,PoD,dry,44,28,injection,0.31,0.0065,,,,10.1016/j.dib.2020.105662,bar_chart,high,Wear rate reported in axis as x10^3 mm3/Nm,2026-09-01
PA6SiC2020,PA6,90,0,0,0,,SiC,10,10,,1000,,steel,PoD,dry,44,28,injection,0.33,0.0067,,,,10.1016/j.dib.2020.105662,bar_chart,high,Wear rate reported in axis as x10^3 mm3/Nm,2026-09-01
PA6SiC2020,PA6,90,0,0,0,,SiC,10,20,,1000,,steel,PoD,dry,44,28,injection,0.3,0.0064,,,,10.1016/j.dib.2020.105662,bar_chart,high,Wear rate reported in axis as x10^3 mm3/Nm,2026-09-01
PA6SiC2020,PA6,90,0,0,0,,SiC,10,30,,1000,,steel,PoD,dry,44,28,injection,0.32,0.0069,,,,10.1016/j.dib.2020.105662,bar_chart,high,Wear rate reported in axis as x10^3 mm3/Nm,2026-09-01
PA6SiC2020,PA6,80,0,0,0,,SiC,20,5,,1000,,steel,PoD,dry,44,28,injection,0.3,0.0063,,,,10.1016/j.dib.2020,,,,2026-09-01
PA6TPU2015,PA6,100,0,0,0,0,,,,0.006544984694978736,,,steel,PoD,dry,,,injection,0.43,0.00092,,,,10.1177/0892705712439565,mixed,high,Speed 500 rpm; Converted from rpm to m/s using 25.0 mm disc diameter,2026-09-01
PA6TPU2015,PA6,95,0,0,0,0,TPU,5,,0.006544984694978736,,,steel,PoD,dry,,,injection,0.39,0.00176,,,,10.1177/0892705712439565,mixed,high,Speed 500 rpm; Converted from rpm to m/s using 25.0 mm disc diameter,2026-09-01
PA6TPU2015,PA6,90,0,0,0,0,TPU,10,,0.006544984694978736,,,steel,PoD,dry,,,injection,0.33,0.0021,,,,10.1177/0892705712439565,mixed,high,Speed 500 rpm; Converted from rpm to m/s using 25.0 mm disc diameter,2026-09-01
PA6TPU2015,PA6,85,0,0,0,0,TPU,15,,0.006544984694978736,,,steel,PoD,dry,,,injection,0.35,0.00175,,,,10.1177/0892705712439565,mixed,high,Speed 500 rpm; Converted from rpm to m/s using 25.0 mm disc diameter,2026-09-01
PA6TPU2015,PA6,100,0,0,0,0,,,,0.013089969389957472,,,steel,PoD,dry,,,injection,0.35,0.00056,,,,10.1177/0892705712439565,bar_chart,medium,Speed 500 rpm; Converted from rpm to m/s using 25.0 mm disc diameter,2026-09-01
PA6TPU2015,PA6,95,0,0,0,0,TPU,5,,0.013089969389957472,,,steel,PoD,dry,,,injection,0.59,0.00125,,,,10.1177/0892705712439565,bar_chart,medium,Speed 500 rpm; Converted from rpm to m/s using 25.0 mm disc diameter,2026-09-01
PA6TPU2015,PA6,90,0,0,0,0,TPU,10,,0.013089969389957472,,,steel,PoD,dry,,,injection,0.56,0.00165,,,,10.1177/0892705712439565,bar_chart,medium,Speed 500 rpm; Converted from rpm to m/s using 25.0 mm disc diameter,2026-09-01
PA6TPU2015,PA6,85,0,0,0,0,TPU,15,,0.013089969389957472,,,steel,PoD,dry,,,injection,0.59,0.00135,,,,10.1177/0892705712439565,bar_chart,medium,Speed 500 rpm; Converted from rpm to m/s using 25.0 mm disc diameter,2026-09-01
PA6TPU2015,PA6,100,0,0,0,0,,,,0.006544984694978736,,,steel,PoD,dry,,,injection,0.38,0.00106,,,,10.1177/0892705712439565,bar_chart,medium,Speed 1000 rpm; Converted from rpm to m/s using 25.0 mm disc diameter,2026-09-01
PA6TPU2015,PA6,95,0,0,0,0,TPU,5,,0.006544984694978736,,,steel,PoD,dry,,,injection,0.315,0.00138,,,,10.1177/0892705712439565,bar_chart,medium,Speed 1000 rpm; Converted from rpm to m/s using 25.0 mm disc diameter,2026-09-01
PA6TPU2015,PA6,90,0,0,0,0,TPU,10,,0.006544984694978736,,,steel,PoD,dry,,,injection,0.326,0.00188,,,,10.1177/0892705712439565,bar_chart,medium,Speed 1000 rpm; Converted from rpm to m/s using 25.0 mm disc diameter,2026-09-01
PA6TPU2015,PA6,85,0,0,0,0,TPU,15,,0.006544984694978736,,,steel,PoD,dry,,,injection,0.325,0.0016,,,,10.1177/0892705712439565,bar_chart,medium,Speed 1000 rpm; Converted from rpm to m/s using 25.0 mm disc diameter,2026-09-01
PALABIYIK2002,,0,0,0,0,,HDPE,100,19.6,1,,,steel,PoD,dry,37.5,,injection,0.31,4.33e-6,,,,10.1016/S0043-1648(02)00144-8,table,high,Pure HDPE baseline from ref [3] reported in Table 2,2026-09-01
PALABIYIK2002,PA6,100,0,0,0,,,,19.6,1,,,steel,PoD,dry,37.5,,injection,0.82,2.80e-6,,,,10.1016/S0043-1648(02)00144-8,table,high,Pure PA6 baseline from ref [3] reported in Table 2,2026-09-01
PALABIYIK2002,PA6,80,0,0,0,,HDPE; MAgPP,20; 5,19.6,1,,,steel,PoD,dry,37.5,,injection,0.25,0.22e-6,,,,10.1016/S0043-1648(02)00144-8,table,high,80 wt% PA6-20 wt% HDPE polyblend with 5 wt% MAgPP compatibilizer,2026-09-01
PALABIYIK2002,PA6,80,0,0,0,,HDPE; MAgPP; PTFE,20; 5; 5,19.6,1,,,steel,PoD,dry,37.5,,injection,0.22,0.18e-6,,,,10.1016/S0043-1648(02)00144-8,table,high,80/20 polyblend filled with 5 wt% PTFE,2026-09-01
PALABIYIK2002,PA6,80,0,0,0,,HDPE; MAgPP; PTFE,20; 5; 10,19.6,1,,,steel,PoD,dry,37.5,,injection,0.17,0.18e-6,,,,10.1016/S0043-1648(02)00144-8,table,high,80/20 polyblend filled with 10 wt% PTFE,2026-09-01
PALABIYIK2002,PA6,80,0,0,0,,HDPE; MAgPP; PTFE; CuO,20; 5; 10; 69,19.6,1,,,steel,PoD,dry,37.5,,injection,0.29,0.20e-6,,,,10.1016/S0043-1648(02)00144-8,table,high,80/20 polyblend with 10 wt% PTFE and 30 vol% (69 wt%) CuO,2026-09-01
